symbol,timeframe,direction,confidence,ai_score,ta_strength,signal_strength,whale_score,social_score,news_score,whale_direction_score,breakout_probability,entry_price,current_price,take_profit,stop_loss,support_level,resistance_level,target_time_hours,predicted_breakout_threshold,predicted_breakout_time_hours,timestamp,status,success_metrics,confidence_level,volume_score,pattern_score,momentum_score,order_book_imbalance,top_bid_walls,top_ask_walls,market_regime,regime_note
CATI/USDT,1h,LONG,0.3686936978796844,0,0,0,0,0.0,0.0,0.0,0,0.1044,0.1044,0.10701,0.10283400000000001,0.10231983000000001,0.10754504999999999,24.0,0.025,30.6,2025-07-16 02:31:31.308118,ACTIVE,{},0,0.4,0.5,0.5,0.08745130342619337,"[{""price"": 0.103, ""amount"": 211935.7}, {""price"": 0.1029, ""amount"": 163538.9}, {""price"": 0.1038, ""amount"": 151038.0}]","[{""price"": 0.1057, ""amount"": 283329.3}, {""price"": 0.1052, ""amount"": 200905.2}, {""price"": 0.115, ""amount"": 162144.4}]",unknown,
1000CAT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,-0.999999999913755,0,0.00807,0.00807,0.00827175,0.007977142857142858,0.007937257142857144,0.00831310875,24.0,0.025,30.6,2025-07-16 02:32:06.249586,ACTIVE,{},0,0.4,0.5,0.5,-0.025295803203234872,"[{""price"": 0.00801, ""amount"": 1164280.6}, {""price"": 0.00791, ""amount"": 1122897.1}, {""price"": 0.00792, ""amount"": 980433.7}]","[{""price"": 0.00911, ""amount"": 1272764.4}, {""price"": 0.00833, ""amount"": 1215515.6}, {""price"": 0.00812, ""amount"": 1030291.8}]",unknown,
C98/USDT,1h,LONG,0.36870468626738095,0,0,0,0,0.0,0.0,-0.3200418917484352,0,0.0578,0.0578,0.05924499999999999,0.05717142857142857,0.056885571428571424,0.05954122499999998,24.0,0.025,30.6,2025-07-16 02:34:54.256021,ACTIVE,{},0,1.0,0.5,0.5,-0.13344925703880361,"[{""price"": 0.0468, ""amount"": 553917.1}, {""price"": 0.0567, ""amount"": 423363.2}, {""price"": 0.0569, ""amount"": 369190.3}]","[{""price"": 0.06, ""amount"": 926646.7}, {""price"": 0.0593, ""amount"": 541169.2}, {""price"": 0.0603, ""amount"": 528453.5}]",unknown,
ARB/USDT,1h,LONG,0.36982171960759325,0,0,0,0,0.0,0.0,0.0,0,0.4405,0.4405,0.4515125,0.43543571428571426,0.4332585357142857,0.45377006249999996,24.0,0.025,30.6,2025-07-16 02:35:52.297664,ACTIVE,{},0,1.0,0.5,0.5,-0.1600466736512194,"[{""price"": 0.4406, ""amount"": 54641.9}, {""price"": 0.4368, ""amount"": 53532.7}, {""price"": 0.434, ""amount"": 48641.9}]","[{""price"": 0.45, ""amount"": 224034.8}, {""price"": 0.442, ""amount"": 140284.6}, {""price"": 0.4499, ""amount"": 92060.5}]",unknown,
ARKM/USDT,1h,LONG,0.3699928765904005,0,0,0,0,0.0,0.0,0.5062195065815187,0,0.558,0.558,0.57195,0.5513928571428571,0.5486358928571429,0.5748097499999999,24.0,0.025,30.6,2025-07-16 02:36:11.565466,ACTIVE,{},0,0.4,0.5,0.5,0.20496348271273912,"[{""price"": 0.485, ""amount"": 339625.0}, {""price"": 0.548, ""amount"": 188001.6}, {""price"": 0.557, ""amount"": 86176.5}]","[{""price"": 0.569, ""amount"": 181914.6}, {""price"": 0.562, ""amount"": 71249.5}, {""price"": 0.561, ""amount"": 68959.3}]",unknown,
CATI/USDT,1h,LONG,0.3686936978796844,0,0,0,0,0.0,0.0,0.0,0,0.1039,0.1039,0.1064975,0.1023415,0.1018297925,0.10702998749999998,24.0,0.025,30.6,2025-07-16 02:36:47.731132,ACTIVE,{},0,0.4,0.5,0.5,0.07380511853928032,"[{""price"": 0.1031, ""amount"": 201999.0}, {""price"": 0.103, ""amount"": 174833.7}, {""price"": 0.1029, ""amount"": 174070.7}]","[{""price"": 0.1054, ""amount"": 211824.1}, {""price"": 0.115, ""amount"": 162144.4}, {""price"": 0.1057, ""amount"": 144120.6}]",unknown,
1000CAT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,-0.9999999999658742,0,0.0081,0.0081,0.008302499999999999,0.008005714285714284,0.007965685714285712,0.008344012499999998,24.0,0.025,30.6,2025-07-16 02:37:21.144419,ACTIVE,{},0,0.6,0.5,0.5,-0.016179081807641865,"[{""price"": 0.00794, ""amount"": 1252584.6}, {""price"": 0.00806, ""amount"": 1132921.1}, {""price"": 0.00802, ""amount"": 1109350.7}]","[{""price"": 0.00837, ""amount"": 2115706.0}, {""price"": 0.00911, ""amount"": 1272764.4}, {""price"": 0.00825, ""amount"": 834573.4}]",unknown,
AIXBT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,0.0,0,0.1575,0.1575,0.16143749999999998,0.1552,0.154424,0.16224468749999996,24.0,0.025,30.6,2025-07-16 02:37:42.413464,ACTIVE,{},0,0.2,0.5,0.5,-0.16550035354183573,"[{""price"": 0.1564, ""amount"": 186740.6}, {""price"": 0.1561, ""amount"": 119335.1}, {""price"": 0.1565, ""amount"": 96998.8}]","[{""price"": 0.163, ""amount"": 286923.2}, {""price"": 0.1675, ""amount"": 181456.4}, {""price"": 0.165, ""amount"": 162878.9}]",unknown,
AR/USDT,1h,LONG,0.3718269570931986,0,0,0,0,0.0,0.0,-0.9999999999981408,0,7.51,7.51,7.697749999999999,7.411785714285714,7.3747267857142855,7.736238749999998,24.0,0.025,30.6,2025-07-16 02:41:47.481519,ACTIVE,{},0,0.2,0.5,0.5,-0.299558371155541,"[{""price"": 7.48, ""amount"": 4625.34}, {""price"": 7.3, ""amount"": 4123.68}, {""price"": 7.49, ""amount"": 3868.8}]","[{""price"": 7.56, ""amount"": 29683.11}, {""price"": 7.8, ""amount"": 26403.82}, {""price"": 8.5, ""amount"": 6625.29}]",unknown,
C98/USDT,1h,LONG,0.36870468626738095,0,0,0,0,0.0,0.0,-0.3098742983191316,0,0.0578,0.0578,0.05924499999999999,0.05717142857142857,0.056885571428571424,0.05954122499999998,24.0,0.025,30.6,2025-07-16 02:42:08.151918,ACTIVE,{},0,1.0,0.5,0.5,-0.1744599165061576,"[{""price"": 0.0468, ""amount"": 553917.1}, {""price"": 0.0572, ""amount"": 412866.5}, {""price"": 0.057, ""amount"": 390978.8}]","[{""price"": 0.06, ""amount"": 781224.4}, {""price"": 0.0593, ""amount"": 526865.6}, {""price"": 0.0606, ""amount"": 413933.6}]",unknown,
ACH/USDT,1h,LONG,0.36873397767725,0,0,0,0,0.0,0.0,-0.23628477409775675,0,0.02156,0.02156,0.022098999999999997,0.021363928571428572,0.02125710892857143,0.022209494999999996,24.0,0.025,30.6,2025-07-16 02:42:35.012075,ACTIVE,{},0,0.4,0.5,0.5,0.02398659605571672,"[{""price"": 0.02139, ""amount"": 1046288.0}, {""price"": 0.0214, ""amount"": 630274.0}, {""price"": 0.02146, ""amount"": 524656.0}]","[{""price"": 0.02232, ""amount"": 1623136.0}, {""price"": 0.0223, ""amount"": 623477.0}, {""price"": 0.02161, ""amount"": 481771.0}]",unknown,
ARB/USDT,1h,LONG,0.36982171960759325,0,0,0,0,0.0,0.0,0.0,0,0.4385,0.4385,0.4494625,0.43333571428571427,0.4311690357142857,0.4517098124999999,24.0,0.025,30.6,2025-07-16 02:43:02.671229,ACTIVE,{},0,1.0,0.5,0.5,0.05564399000877436,"[{""price"": 0.43, ""amount"": 230924.4}, {""price"": 0.4379, ""amount"": 51534.3}, {""price"": 0.4342, ""amount"": 45367.5}]","[{""price"": 0.4435, ""amount"": 67562.9}, {""price"": 0.4437, ""amount"": 66582.3}, {""price"": 0.4439, ""amount"": 64417.2}]",unknown,
ARKM/USDT,1h,LONG,0.3699928765904005,0,0,0,0,0.0,0.0,0.5619921882102238,0,0.56,0.56,0.574,0.5533214285714286,0.5505548214285715,0.5768699999999999,24.0,0.025,30.6,2025-07-16 02:43:21.501662,ACTIVE,{},0,0.4,0.5,0.5,0.19338929691274515,"[{""price"": 0.485, ""amount"": 339625.0}, {""price"": 0.549, ""amount"": 190926.2}, {""price"": 0.558, ""amount"": 81506.1}]","[{""price"": 0.569, ""amount"": 176363.0}, {""price"": 0.561, ""amount"": 61842.4}, {""price"": 0.564, ""amount"": 56206.4}]",unknown,
1000CAT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,-0.999999999913755,0,0.00825,0.00825,0.00845625,0.00815107142857143,0.008110316071428572,0.00849853125,24.0,0.025,30.6,2025-07-16 02:44:14.828508,ACTIVE,{},0,0.8,0.5,0.5,-0.014287342693748024,"[{""price"": 0.0082, ""amount"": 1016036.9}, {""price"": 0.00807, ""amount"": 920922.3}, {""price"": 0.00812, ""amount"": 730616.6}]","[{""price"": 0.00911, ""amount"": 1272764.4}, {""price"": 0.00856, ""amount"": 1210527.0}, {""price"": 0.00849, ""amount"": 956193.4}]",unknown,
AIXBT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,0.0,0,0.1588,0.1588,0.16276999999999997,0.15645714285714285,0.15567485714285714,0.16358384999999995,24.0,0.025,30.6,2025-07-16 02:44:37.030675,ACTIVE,{},0,0.2,0.5,0.5,-0.1811454943635162,"[{""price"": 0.1563, ""amount"": 118092.9}, {""price"": 0.1586, ""amount"": 95339.4}, {""price"": 0.1597, ""amount"": 94306.5}]","[{""price"": 0.163, ""amount"": 286923.2}, {""price"": 0.17, ""amount"": 267010.7}, {""price"": 0.1675, ""amount"": 181519.0}]",unknown,
COOKIE/USDT,1h,LONG,0.3686936978796844,0,0,0,0,0.0,0.0,0.0,0,0.1962,0.1962,0.201105,0.1936107142857143,0.19264266071428574,0.20211052499999999,24.0,0.025,30.6,2025-07-16 02:45:08.094459,ACTIVE,{},0,0.6,0.5,0.5,0.020955088818611113,"[{""price"": 0.1958, ""amount"": 46380.8}, {""price"": 0.1929, ""amount"": 45160.2}, {""price"": 0.1957, ""amount"": 40914.9}]","[{""price"": 0.1994, ""amount"": 45381.5}, {""price"": 0.1968, ""amount"": 39404.6}, {""price"": 0.1987, ""amount"": 32179.3}]",unknown,
AR/USDT,1h,LONG,0.3718269570931986,0,0,0,0,0.0,0.0,-0.9999999999981604,0,7.52,7.52,7.707999999999999,7.4210714285714285,7.3839660714285715,7.746539999999999,24.0,0.025,30.6,2025-07-16 02:47:54.240506,ACTIVE,{},0,0.4,0.5,0.5,-0.3221996458390721,"[{""price"": 7.49, ""amount"": 6694.78}, {""price"": 7.48, ""amount"": 4695.07}, {""price"": 7.3, ""amount"": 4123.68}]","[{""price"": 7.56, ""amount"": 30438.21}, {""price"": 7.8, ""amount"": 26402.52}, {""price"": 8.5, ""amount"": 6625.29}]",unknown,
C98/USDT,1h,LONG,0.36870468626738095,0,0,0,0,0.0,0.0,-0.7272974299739816,0,0.0586,0.0586,0.06006499999999999,0.05796071428571429,0.05767091071428572,0.060365324999999984,24.0,0.025,30.6,2025-07-16 02:48:16.353618,ACTIVE,{},0,1.0,0.5,0.5,-0.3569083386114107,"[{""price"": 0.0577, ""amount"": 408810.8}, {""price"": 0.0582, ""amount"": 184425.0}, {""price"": 0.0573, ""amount"": 149800.4}]","[{""price"": 0.06, ""amount"": 781333.1}, {""price"": 0.0593, ""amount"": 378071.3}, {""price"": 0.0602, ""amount"": 350547.7}]",unknown,
BICO/USDT,1h,LONG,0.36868160121858007,0,0,0,0,0.0,0.0,-0.4100987530879953,0,0.1126,0.1126,0.11541499999999999,0.11135,0.11079325000000001,0.11599207499999997,24.0,0.025,30.6,2025-07-16 02:48:44.235469,ACTIVE,{},0,0.4,0.5,0.5,-0.27224866062707076,"[{""price"": 0.1052, ""amount"": 135908.08}, {""price"": 0.1088, ""amount"": 100122.47}, {""price"": 0.1117, ""amount"": 95298.71}]","[{""price"": 0.1173, ""amount"": 184675.49}, {""price"": 0.1145, ""amount"": 180858.4}, {""price"": 0.1156, ""amount"": 165568.02}]",unknown,
ARB/USDT,1h,LONG,0.36982171960759325,0,0,0,0,0.0,0.0,0.0,0,0.4359,0.4359,0.44679749999999996,0.4307357142857143,0.4285820357142857,0.44903148749999994,24.0,0.025,30.6,2025-07-16 02:49:22.587789,ACTIVE,{},0,1.0,0.5,0.5,0.10432040523904336,"[{""price"": 0.43, ""amount"": 231644.9}, {""price"": 0.4346, ""amount"": 112049.5}, {""price"": 0.4347, ""amount"": 95650.8}]","[{""price"": 0.4394, ""amount"": 83685.0}, {""price"": 0.4392, ""amount"": 68229.0}, {""price"": 0.4412, ""amount"": 62101.9}]",unknown,
ARKM/USDT,1h,LONG,0.3699928765904005,0,0,0,0,0.0,0.0,0.5591984591015087,0,0.559,0.559,0.572975,0.5523214285714286,0.5495598214285715,0.575839875,24.0,0.025,30.6,2025-07-16 02:49:43.225801,ACTIVE,{},0,0.4,0.5,0.5,0.20716163365934884,"[{""price"": 0.485, ""amount"": 339625.0}, {""price"": 0.548, ""amount"": 182084.6}, {""price"": 0.557, ""amount"": 92180.1}]","[{""price"": 0.569, ""amount"": 177954.0}, {""price"": 0.561, ""amount"": 70931.4}, {""price"": 0.564, ""amount"": 56689.4}]",unknown,
1000CAT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,-0.999999999913755,0,0.00823,0.00823,0.008435749999999999,0.008126785714285713,0.008086151785714285,0.008477928749999999,24.0,0.025,30.6,2025-07-16 02:50:36.025616,ACTIVE,{},0,1.0,0.5,0.5,-0.01587224585403808,"[{""price"": 0.00802, ""amount"": 1247511.1}, {""price"": 0.00813, ""amount"": 1060273.4}, {""price"": 0.00812, ""amount"": 973886.1}]","[{""price"": 0.00911, ""amount"": 1272764.4}, {""price"": 0.00848, ""amount"": 1196822.9}, {""price"": 0.00844, ""amount"": 1073470.4}]",unknown,
AIXBT/USDT,1h,LONG,0.3686726903998677,0,0,0,0,0.0,0.0,0.0,0,0.1588,0.1588,0.16276999999999997,0.156418,0.15563591,0.16358384999999995,24.0,0.025,30.6,2025-07-16 02:50:56.438635,ACTIVE,{},0,0.4,0.5,0.5,-0.1619257616249494,"[{""price"": 0.1575, ""amount"": 128325.6}, {""price"": 0.1574, ""amount"": 113109.3}, {""price"": 0.1585, ""amount"": 90830.4}]","[{""price"": 0.163, ""amount"": 286923.2}, {""price"": 0.1675, ""amount"": 181456.4}, {""price"": 0.165, ""amount"": 169992.7}]",unknown,
ALICE/USDT,1h,LONG,0.3694746466416816,0,0,0,0,0.0,0.0,-0.29944787845084964,0,0.467,0.467,0.47867499999999996,0.4623964285714286,0.46008444642857144,0.48106837499999994,24.0,0.025,30.6,2025-07-16 02:54:54.024259,ACTIVE,{},0,0.4,0.5,0.5,-0.13144211408835793,"[{""price"": 0.4607, ""amount"": 27449.92}, {""price"": 0.4649, ""amount"": 19636.88}, {""price"": 0.4606, ""amount"": 13386.06}]","[{""price"": 0.4746, ""amount"": 25000.0}, {""price"": 0.4811, ""amount"": 21276.2}, {""price"": 0.4876, ""amount"": 20252.46}]",unknown,
AR/USDT,1h,LONG,0.3718269570931986,0,0,0,0,0.0,0.0,-0.9999999999981654,0,7.51,7.51,7.697749999999999,7.411071428571428,7.374016071428571,7.736238749999998,24.0,0.025,30.6,2025-07-16 02:55:26.537718,ACTIVE,{},0,0.4,0.5,0.5,-0.3242005863463689,"[{""price"": 7.48, ""amount"": 6347.03}, {""price"": 7.49, ""amount"": 4669.46}, {""price"": 7.3, ""amount"": 3959.9}]","[{""price"": 7.56, ""amount"": 30428.39}, {""price"": 7.8, ""amount"": 26604.46}, {""price"": 8.5, ""amount"": 6625.29}]",unknown,
C98/USDT,1h,LONG,0.36870468626738095,0,0,0,0,0.0,0.0,-0.5355926012782836,0,0.0587,0.0587,0.0601675,0.05805357142857143,0.057763303571428566,0.06046833749999999,24.0,0.025,30.6,2025-07-16 02:55:48.486783,ACTIVE,{},0,1.0,0.5,0.5,-0.2514777375309496,"[{""price"": 0.0578, ""amount"": 308422.3}, {""price"": 0.0579, ""amount"": 272162.5}, {""price"": 0.0577, ""amount"": 248647.2}]","[{""price"": 0.06, ""amount"": 779904.0}, {""price"": 0.0601, ""amount"": 374304.2}, {""price"": 0.0607, ""amount"": 309981.4}]",unknown,
AGLD/USDT,1h,LONG,0.37135699340567097,0,0,0,0,0.0,0.0,-0.42484086487016887,0,0.802,0.802,0.82205,0.7952857142857143,0.7913092857142857,0.8261602499999998,24.0,0.025,30.6,2025-07-16 02:56:09.011521,ACTIVE,{},0,0.4,0.5,0.5,-0.2690676171183193,"[{""price"": 0.8, ""amount"": 14380.2}, {""price"": 0.735, ""amount"": 13898.8}, {""price"": 0.748, ""amount"": 12004.6}]","[{""price"": 0.835, ""amount"": 33669.9}, {""price"": 0.804, ""amount"": 14387.5}, {""price"": 0.844, ""amount"": 11461.1}]",unknown,
AUCTION/USDT,1h,LONG,0.372000897963245,0,0,0,0,0.0,0.0,0.0,0,11.28,11.28,11.561999999999998,11.184285714285714,11.128364285714285,11.619809999999996,24.0,0.025,30.6,2025-07-16 02:56:28.833548,ACTIVE,{},0,0.6,0.5,0.5,0.17749786352141952,"[{""price"": 11.25, ""amount"": 1896.4}, {""price"": 11.21, ""amount"": 1645.35}, {""price"": 11.22, ""amount"": 1447.09}]","[{""price"": 11.36, ""amount"": 1304.79}, {""price"": 11.37, ""amount"": 1182.11}, {""price"": 11.34, ""amount"": 1174.14}]",unknown,
BICO/USDT,1h,LONG,0.36868160121858007,0,0,0,0,0.0,0.0,-0.38129314623612376,0,0.1121,0.1121,0.11490249999999999,0.11083928571428572,0.11028508928571429,0.11547701249999998,24.0,0.025,30.6,2025-07-16 02:56:51.422177,ACTIVE,{},0,0.8,0.5,0.5,-0.2697928202284137,"[{""price"": 0.1052, ""amount"": 135908.08}, {""price"": 0.1112, ""amount"": 135135.84}, {""price"": 0.1088, ""amount"": 99754.09}]","[{""price"": 0.1142, ""amount"": 179350.76}, {""price"": 0.1171, ""amount"": 151956.02}, {""price"": 0.1151, ""amount"": 129073.15}]",unknown,
API3/USDT,1h,LONG,0.37324742109813125,0,0,0,0,0.0,0.0,0.039995752674333,0,0.736,0.736,0.7544,0.7290357142857142,0.7253905357142857,0.7581719999999998,24.0,0.025,30.6,2025-07-16 02:57:11.040527,ACTIVE,{},0,0.4,0.5,0.5,-0.005672785178743375,"[{""price"": 0.69, ""amount"": 29366.62}, {""price"": 0.734, ""amount"": 21679.26}, {""price"": 0.733, ""amount"": 20841.24}]","[{""price"": 0.74, ""amount"": 17187.77}, {""price"": 0.75, ""amount"": 16650.31}, {""price"": 0.757, ""amount"": 15700.81}]",unknown,
ACA/USDT,1h,LONG,0.36893376634841757,0,0,0,0,0.0,0.0,-0.7526674343716088,0,0.0295,0.0295,0.030237499999999997,0.02919642857142857,0.02905044642857143,0.030388687499999994,24.0,0.025,30.6,2025-07-16 02:57:40.379667,ACTIVE,{},0,0.2,0.5,0.5,-0.5107494196382915,"[{""price"": 0.0161, ""amount"": 683237.99}, {""price"": 0.0293, ""amount"": 669779.42}, {""price"": 0.0263, ""amount"": 493666.1}]","[{""price"": 0.036, ""amount"": 3356401.98}, {""price"": 0.035, ""amount"": 2698389.56}, {""price"": 0.0355, ""amount"": 1502059.69}]",unknown,
APE/USDT,1h,LONG,0.3710920500945548,0,0,0,0,0.0,0.0,-0.005786476784257702,0,0.6647,0.6647,0.6802678571428572,0.6595107142857142,0.6562131607142856,0.6836691964285714,24.0,0.025,30.6,2025-07-16 02:58:01.113394,ACTIVE,{},0,0.4,0.5,0.5,0.003725055201853022,"[{""price"": 0.6584, ""amount"": 150263.1}, {""price"": 0.6616, ""amount"": 63817.66}, {""price"": 0.6633, ""amount"": 27601.03}]","[{""price"": 0.6711, ""amount"": 146153.38}, {""price"": 0.6675, ""amount"": 66988.08}, {""price"": 0.6659, ""amount"": 23840.25}]",unknown,
APT/USDT,1h,LONG,0.3730438294320606,0,0,0,0,0.0,0.0,-0.0034953793677075166,0,5.094,5.094,5.22135,5.05025,5.02499875,5.24745675,24.0,0.025,30.6,2025-07-16 02:58:20.883077,ACTIVE,{},0,0.8,0.5,0.5,-0.09446959477312554,"[{""price"": 5.0, ""amount"": 45460.02}, {""price"": 5.092, ""amount"": 22857.62}, {""price"": 5.051, ""amount"": 19282.03}]","[{""price"": 5.19, ""amount"": 44103.02}, {""price"": 5.138, ""amount"": 18907.74}, {""price"": 5.129, ""amount"": 17548.5}]",unknown,
ARB/USDT,1h,LONG,0.36982171960759325,0,0,0,0,0.0,0.0,0.0,0,0.4354,0.4354,0.446285,0.4302357142857143,0.42808453571428573,0.44851642499999994,24.0,0.025,30.6,2025-07-16 02:58:39.648058,ACTIVE,{},0,1.0,0.5,0.5,-0.0151469345147551,"[{""price"": 0.4331, ""amount"": 92890.7}, {""price"": 0.4336, ""amount"": 67941.8}, {""price"": 0.431, ""amount"": 66758.2}]","[{""price"": 0.4365, ""amount"": 142285.7}, {""price"": 0.4376, ""amount"": 91457.5}, {""price"": 0.4364, ""amount"": 66753.7}]",unknown,
ARKM/USDT,1h,LONG,0.3699928765904005,0,0,0,0,0.0,0.0,0.2768725889660798,0,0.558,0.558,0.57195,0.5513214285714286,0.5485648214285714,0.5748097499999999,24.0,0.025,30.6,2025-07-16 02:59:00.072026,ACTIVE,{},0,0.4,0.5,0.5,0.19111557132743606,"[{""price"": 0.485, ""amount"": 339625.0}, {""price"": 0.548, ""amount"": 181985.5}, {""price"": 0.556, ""amount"": 69686.8}]","[{""price"": 0.568, ""amount"": 185356.1}, {""price"": 0.56, ""amount"": 79429.9}, {""price"": 0.561, ""amount"": 66816.8}]",unknown,
ACE/USDT,1h,LONG,0.3710781198488128,0,0,0,0,0.0,0.0,-0.5196400747158829,0,0.582,0.582,0.5965499999999999,0.5762142857142857,0.5733332142857143,0.5995327499999998,24.0,0.025,30.6,2025-07-16 02:59:25.487354,ACTIVE,{},0,0.6,0.5,0.5,-0.3790352032826629,"[{""price"": 0.58, ""amount"": 24018.9}, {""price"": 0.579, ""amount"": 17706.0}, {""price"": 0.581, ""amount"": 16505.4}]","[{""price"": 0.7, ""amount"": 106161.2}, {""price"": 0.636, ""amount"": 18089.3}, {""price"": 0.606, ""amount"": 17938.6}]",unknown,
BOME/USDT,1h,LONG,0.3687338512799373,0,0,0,0,0.0,0.0,0.0,0,0.001895,0.001895,0.0019423749999999999,0.0018723928571428572,0.001863030892857143,0.0019520868749999998,24.0,0.025,30.6,2025-07-16 02:59:48.791627,ACTIVE,{},0,0.6,0.5,0.5,0.10448721674727601,"[{""price"": 0.001846, ""amount"": 25360959.0}, {""price"": 0.001872, ""amount"": 14440499.0}, {""price"": 0.001875, ""amount"": 13355396.0}]","[{""price"": 0.00194, ""amount"": 14724022.0}, {""price"": 0.002, ""amount"": 11351122.0}, {""price"": 0.001934, ""amount"": 10732018.0}]",unknown,
BB/USDT,1h,LONG,0.36871401687617,0,0,0,0,0.0,0.0,0.37267928677283724,0,0.1087,0.1087,0.11141749999999999,0.10739285714285714,0.10685589285714285,0.11197458749999997,24.0,0.025,30.6,2025-07-16 03:00:08.983749,ACTIVE,{},0,0.6,0.5,0.5,0.22391416970756112,"[{""price"": 0.1067, ""amount"": 404420.8}, {""price"": 0.1068, ""amount"": 91809.1}, {""price"": 0.1081, ""amount"": 75172.0}]","[{""price"": 0.12, ""amount"": 164337.7}, {""price"": 0.123, ""amount"": 93046.0}, {""price"": 0.125, ""amount"": 75776.3}]",unknown,
CATI/USDT,1h,LONG,0.3687378496833551,0,0,0,0,0.0,0.0,0.0,0,0.1093,0.1093,0.11203249999999998,0.10766049999999999,0.10712219749999999,0.11259266249999997,24.0,0.025,30.6,2025-07-16 03:04:06.465997,ACTIVE,{},0,0.2,0.5,0.5,0.26154305301816083,"[{""price"": 0.105, ""amount"": 468713.5}, {""price"": 0.1045, ""amount"": 299893.2}, {""price"": 0.1037, ""amount"": 275991.7}]","[{""price"": 0.115, ""amount"": 163506.4}, {""price"": 0.123, ""amount"": 158837.9}, {""price"": 0.113, ""amount"": 154568.1}]",unknown,
AEVO/USDT,1h,LONG,0.36871401687617,0,0,0,0,0.0,0.0,0.0,0,0.1289,0.1289,0.13212249999999998,0.12696649999999998,0.1263316675,0.13278311249999997,24.0,0.025,30.6,2025-07-16 03:09:17.965655,ACTIVE,{},0,0.2,0.5,0.5,0.10431914517763492,"[{""price"": 0.1268, ""amount"": 474117.34}, {""price"": 0.1278, ""amount"": 346052.96}, {""price"": 0.1283, ""amount"": 124440.28}]","[{""price"": 0.139, ""amount"": 231800.0}, {""price"": 0.1312, ""amount"": 99096.77}, {""price"": 0.131, ""amount"": 97460.5}]",unknown,
CATI/USDT,1h,LONG,0.3687378496833551,0,0,0,0,0.0,0.0,0.0,0,0.1154,0.1154,0.11828499999999999,0.113669,0.11310065500000001,0.11887642499999998,24.0,0.025,30.6,2025-07-16 03:09:42.857367,ACTIVE,{},0,1.0,0.5,0.5,0.386653527617385,"[{""price"": 0.1122, ""amount"": 283336.9}, {""price"": 0.1145, ""amount"": 247065.3}, {""price"": 0.1126, ""amount"": 162593.6}]","[{""price"": 0.12, ""amount"": 199908.3}, {""price"": 0.123, ""amount"": 158345.8}, {""price"": 0.13, ""amount"": 148635.7}]",unknown,
C98/USDT,1h,LONG,0.36871401687617,0,0,0,0,0.0,0.0,-0.542655377953048,0,0.0608,0.0608,0.06231999999999999,0.06006071428571429,0.059760410714285714,0.06263159999999998,24.0,0.025,30.6,2025-07-16 03:12:55.876328,ACTIVE,{},0,1.0,0.5,0.5,-0.2632180704986723,"[{""price"": 0.0595, ""amount"": 399598.9}, {""price"": 0.0597, ""amount"": 251649.8}, {""price"": 0.0607, ""amount"": 232011.6}]","[{""price"": 0.07, ""amount"": 908305.1}, {""price"": 0.063, ""amount"": 378667.6}, {""price"": 0.0624, ""amount"": 356934.7}]",unknown,
BOME/USDT,1h,LONG,0.3687580443386529,0,0,0,0,0.0,0.0,0.0,0,0.001951,0.001951,0.001999775,0.0019263571428571429,0.0019167253571428572,0.002009773875,24.0,0.025,30.6,2025-07-16 03:13:50.443306,ACTIVE,{},0,0.8,0.5,0.5,0.16530601006524928,"[{""price"": 0.00191, ""amount"": 24610412.0}, {""price"": 0.001923, ""amount"": 14045400.0}, {""price"": 0.001909, ""amount"": 12711338.0}]","[{""price"": 0.002, ""amount"": 10585617.0}, {""price"": 0.001999, ""amount"": 10555925.0}, {""price"": 0.001993, ""amount"": 10133604.0}]",unknown,
CATI/USDT,1h,LONG,0.3687378496833551,0,0,0,0,0.0,0.0,0.0,0,0.1147,0.1147,0.11756749999999999,0.1129795,0.1124146025,0.11815533749999999,24.0,0.025,30.6,2025-07-16 03:14:12.929798,ACTIVE,{},0,1.0,0.5,0.5,0.41018270007415253,"[{""price"": 0.1129, ""amount"": 274508.9}, {""price"": 0.1138, ""amount"": 199149.5}, {""price"": 0.1135, ""amount"": 196111.9}]","[{""price"": 0.12, ""amount"": 241552.2}, {""price"": 0.13, ""amount"": 164157.2}, {""price"": 0.123, ""amount"": 158390.8}]",unknown,
C98/USDT,1h,LONG,0.36871401687617,0,0,0,0,0.0,0.0,-0.3317113137518764,0,0.0606,0.0606,0.062115,0.05984642857142857,0.059547196428571425,0.06242557499999999,24.0,0.025,30.6,2025-07-16 03:17:23.163628,ACTIVE,{},0,1.0,0.5,0.5,-0.15949749193755494,"[{""price"": 0.06, ""amount"": 775519.7}, {""price"": 0.0593, ""amount"": 259665.2}, {""price"": 0.0594, ""amount"": 252825.1}]","[{""price"": 0.07, ""amount"": 916070.0}, {""price"": 0.063, ""amount"": 384427.6}, {""price"": 0.065, ""amount"": 281223.1}]",unknown,
